3019.95172,15.15190899,-148.3149746
3090.295433,14.77479439,-148.99257
3162.27766,14.39697692,-149.6537879
3235.936569,14.01851299,-150.2989542
3311.311215,13.63945695,-150.9283912
3388.441561,13.25986123,-151.5424171
3467.368505,12.87977649,-152.1413457
3548.133892,12.49925176,-152.7254863
3630.780548,12.11833454,-153.295143
3715.352291,11.73707098,-153.8506153
3801.893963,11.35550598,-154.3921972
3890.45145,10.97368327,-154.9201776
3981.071706,10.59164559,-155.4348401
4073.802778,10.20943478,-155.9364626
4168.693835,9.82709185,-156.4253182
4265.795188,9.444657133,-156.901674
4365.158322,9.062170362,-157.3657922
4466.835922,8.679670768,-157.8179293
4570.881896,8.297197177,-158.258337
4677.351413,7.914788102,-158.6872613
4786.300923,7.532481827,-159.1049434
4897.788194,7.150316495,-159.5116194
5011.872336,6.768330192,-159.9075205
5128.61384,6.386561026,-160.292873
5248.074602,6.005047203,-160.6678987
5370.317964,5.623827107,-161.0328147
5495.408739,5.242939373,-161.3878336
5623.413252,4.862422959,-161.733164
5754.399373,4.482317212,-162.06901
5888.436554,4.102661946,-162.3955719
6025.595861,3.723497496,-162.7130461
6165.950019,3.344864796,-163.0216253
6309.573445,2.966805429,-163.3214986
6456.54229,2.5893617,-163.6128519
6606.93448,2.212576686,-163.8958676
6760.829754,1.8364943,-164.1707253
6918.309709,1.461159342,-164.4376015
7079.457844,1.086617558,-164.6966701
7244.359601,0.712915685,-164.9481024
7413.102413,0.340101506,-165.1920673
7585.77575,-0.031776107,-165.4287316
7762.471166,-0.402667143,-165.6582599
7943.282347,-0.772520418,-165.880815
8128.305162,-1.141283529,-166.096558
8317.637711,-1.508902821,-166.3056485
8511.380382,-1.875323356,-166.5082447
8709.6359,-2.240488881,-166.7045036
8912.509381,-2.604341803,-166.8945813
9120.108394,-2.96682317,-167.078633
9332.543008,-3.327872654,-167.2568131
9549.92586,-3.687428537,-167.4292755
9772.37221,-4.045427706,-167.5961739
10000,-4.401805652,-167.7576616
10232.92992,-4.756496473,-167.9138919
10471.28548,-5.109432885,-168.0650181
10715.19305,-5.460546241,-168.2111937
10964.78196,-5.809766551,-168.3525725
11220.18454,-6.157022516,-168.4893088
11481.53621,-6.502241569,-168.6215572
11748.97555,-6.845349914,-168.7494731
12022.64435,-7.186272589,-168.8732125
12302.68771,-7.524933527,-168.9929321
12589.25412,-7.861255624,-169.1087894
12882.49552,-8.195160828,-169.2209427
13182.56739,-8.526570224,-169.329551
13489.62883,-8.855404137,-169.4347743
13803.84265,-9.181582239,-169.5367731
14125.37545,-9.505023672,-169.6357088
14454.39771,-9.825647175,-169.7317433
14791.08388,-10.14337122,-169.8250391
15135.61248,-10.45811418,-169.915759
15488.16619,-10.76979444,-170.0040662
15848.93192,-11.07833062,-170.0901238
16218.10097,-11.38364171,-170.1740948
16595.86907,-11.68564727,-170.2561421
16982.43652,-11.98426762,-170.3364276
17378.00829,-12.27942402,-170.4151127
17782.7941,-12.57103889,-170.4923576
18197.00859,-12.85903604,-170.5683208
18620.87137,-13.14334082,-170.6431591
19054.60718,-13.42388039,-170.7170275
19498.446,-13.70058394,-170.790078
19952.62315,-13.97338285,-170.86246
20000,-14.00125657,-170.8698832
